R1C1,R1C2,R1C3,R1C4,R2C1,R2C2,R2C3,R2C4,R3C1,R3C2,R3C3,R3C4,R4C1,R4C2,R4C3,R4C4,MOVE
0.625,0.75,0.875,1.0,0.5,0.375,0.125,0.0,0.0,0.25,0.25,0.0,0.0,0.125,0.125,0.0,2.0
0.625,0.75,0.875,1.0,0.5,0.375,0.125,0.0,0.375,0.0,0.125,0.0,0.25,0.0,0.0,0.0,3.0
0.625,0.75,0.875,1.0,0.0,0.5,0.375,0.125,0.0,0.0,0.375,0.125,0.0,0.125,0.0,0.25,0.0
0.625,0.75,0.875,1.0,0.0,0.5,0.5,0.25,0.0,0.125,0.0,0.25,0.125,0.0,0.0,0.0,2.0
0.625,0.75,0.875,1.0,0.625,0.25,0.0,0.125,0.125,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0
0.75,0.75,0.875,1.0,0.25,0.375,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.875,0.875,1.0,0.0,0.25,0.375,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,2.0
1.0,1.0,0.0,0.0,0.25,0.375,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.0,2.0
1.0,0.0,0.0,0.0,0.222,0.333,0.111,0.0,0.111,0.0,0.0,0.0,0.222,0.0,0.222,0.0,0.0
1.0,0.333,0.111,0.0,0.222,0.0,0.222,0.0,0.111,0.0,0.0,0.0,0.222,0.111,0.0,0.0,0.0
1.0,0.333,0.111,0.0,0.222,0.111,0.222,0.0,0.111,0.111,0.0,0.0,0.222,0.0,0.0,0.0,2.0
1.0,0.333,0.111,0.0,0.222,0.111,0.222,0.222,0.222,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0
1.0,0.333,0.111,0.222,0.333,0.111,0.222,0.0,0.222,0.0,0.0,0.0,0.0,0.111,0.0,0.0,2.0
1.0,0.333,0.111,0.222,0.333,0.111,0.222,0.0,0.222,0.0,0.0,0.111,0.111,0.0,0.0,0.0,2.0
1.0,0.333,0.111,0.222,0.333,0.111,0.222,0.111,0.222,0.111,0.0,0.0,0.111,0.0,0.0,0.0,0.0
1.0,0.333,0.111,0.222,0.333,0.222,0.222,0.111,0.222,0.0,0.0,0.0,0.111,0.0,0.111,0.0,1.0
1.0,0.111,0.0,0.0,0.333,0.0,0.111,0.0,0.222,0.333,0.222,0.222,0.111,0.222,0.111,0.111,0.0
1.0,0.111,0.111,0.222,0.333,0.333,0.222,0.111,0.222,0.222,0.111,0.0,0.111,0.0,0.0,0.111,2.0
1.0,0.222,0.222,0.0,0.444,0.222,0.111,0.0,0.333,0.111,0.0,0.111,0.222,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.444,0.0,0.0,0.111,0.333,0.333,0.222,0.0,0.222,0.111,0.111,0.111,1.0
1.0,0.0,0.0,0.0,0.444,0.0,0.0,0.0,0.333,0.333,0.222,0.111,0.222,0.111,0.111,0.222,0.0
1.0,0.333,0.222,0.111,0.444,0.111,0.111,0.222,0.333,0.0,0.0,0.0,0.222,0.0,0.111,0.0,2.0
1.0,0.333,0.222,0.111,0.444,0.222,0.222,0.0,0.333,0.0,0.0,0.0,0.222,0.111,0.0,0.111,0.0
1.0,0.333,0.333,0.222,0.444,0.222,0.0,0.0,0.333,0.111,0.111,0.0,0.222,0.0,0.0,0.0,0.0
1.0,0.333,0.333,0.222,0.444,0.222,0.111,0.111,0.333,0.111,0.0,0.0,0.222,0.0,0.0,0.0,2.0
1.0,0.444,0.222,0.111,0.444,0.222,0.222,0.0,0.333,0.111,0.0,0.0,0.222,0.0,0.0,0.0,2.0
1.0,0.444,0.222,0.111,0.444,0.333,0.0,0.0,0.333,0.111,0.0,0.111,0.222,0.0,0.0,0.0,2.0
1.0,0.444,0.222,0.111,0.444,0.333,0.111,0.0,0.333,0.222,0.0,0.0,0.222,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.444,0.444,0.0,0.0,0.333,0.333,0.222,0.111,0.222,0.222,0.111,0.111,1.0
1.0,0.0,0.222,0.0,0.444,0.444,0.0,0.0,0.333,0.333,0.222,0.0,0.222,0.222,0.111,0.222,0.0
1.0,0.444,0.333,0.222,0.444,0.333,0.111,0.111,0.333,0.222,0.0,0.0,0.222,0.0,0.0,0.0,2.0
1.0,0.444,0.333,0.222,0.444,0.333,0.222,0.0,0.333,0.222,0.0,0.0,0.222,0.0,0.0,0.111,2.0
1.0,0.444,0.333,0.222,0.444,0.333,0.222,0.0,0.333,0.222,0.0,0.111,0.222,0.111,0.0,0.0,0.0
1.0,0.444,0.333,0.222,0.444,0.333,0.222,0.111,0.333,0.222,0.111,0.0,0.222,0.111,0.0,0.0,3.0
1.0,0.444,0.333,0.222,0.444,0.333,0.222,0.111,0.111,0.333,0.222,0.111,0.0,0.0,0.222,0.111,2.0
1.0,0.444,0.333,0.222,0.444,0.333,0.222,0.111,0.111,0.333,0.222,0.111,0.222,0.111,0.111,0.0,2.0
1.0,0.444,0.333,0.222,0.444,0.333,0.222,0.111,0.111,0.333,0.222,0.111,0.222,0.222,0.111,0.0,3.0
1.0,0.444,0.333,0.222,0.444,0.333,0.222,0.111,0.111,0.333,0.222,0.111,0.0,0.111,0.333,0.111,2.0
1.0,0.444,0.333,0.222,0.444,0.333,0.222,0.111,0.111,0.333,0.222,0.111,0.111,0.333,0.111,0.111,3.0
1.0,0.444,0.333,0.222,0.444,0.333,0.222,0.111,0.111,0.333,0.222,0.111,0.222,0.111,0.333,0.222,0.0
1.0,0.444,0.333,0.222,0.444,0.444,0.333,0.222,0.111,0.111,0.333,0.222,0.222,0.0,0.111,0.0,2.0
1.0,0.444,0.333,0.222,0.556,0.333,0.222,0.0,0.222,0.333,0.222,0.0,0.222,0.111,0.111,0.0,2.0
1.0,0.444,0.333,0.222,0.556,0.333,0.222,0.0,0.222,0.333,0.222,0.0,0.222,0.222,0.0,0.111,0.0
1.0,0.444,0.333,0.222,0.556,0.444,0.333,0.111,0.333,0.222,0.0,0.0,0.0,0.111,0.0,0.0,2.0
1.0,0.444,0.333,0.222,0.556,0.444,0.333,0.111,0.333,0.222,0.222,0.0,0.111,0.0,0.0,0.0,2.0
1.0,0.444,0.333,0.222,0.556,0.444,0.333,0.111,0.333,0.333,0.111,0.0,0.111,0.0,0.0,0.0,2.0
1.0,0.444,0.333,0.222,0.556,0.444,0.333,0.111,0.444,0.111,0.111,0.0,0.111,0.0,0.0,0.0,2.0
1.0,0.444,0.333,0.222,0.556,0.444,0.333,0.111,0.444,0.222,0.0,0.0,0.111,0.111,0.0,0.0,2.0
1.0,0.444,0.333,0.222,0.556,0.444,0.333,0.111,0.444,0.222,0.0,0.0,0.222,0.0,0.0,0.111,3.0
1.0,0.444,0.333,0.222,0.556,0.444,0.333,0.111,0.0,0.0,0.444,0.222,0.0,0.222,0.222,0.111,0.0
1.0,0.556,0.444,0.222,0.556,0.222,0.444,0.111,0.0,0.111,0.222,0.222,0.0,0.0,0.0,0.111,0.0
1.0,0.556,0.556,0.222,0.556,0.222,0.222,0.111,0.0,0.111,0.0,0.222,0.0,0.111,0.0,0.111,0.0
1.0,0.556,0.556,0.222,0.556,0.222,0.222,0.111,0.0,0.222,0.111,0.222,0.0,0.0,0.0,0.111,0.0
1.0,0.556,0.556,0.222,0.556,0.333,0.222,0.111,0.111,0.0,0.111,0.222,0.0,0.0,0.0,0.111,2.0
1.0,0.667,0.222,0.111,0.556,0.333,0.222,0.111,0.222,0.222,0.0,0.0,0.111,0.0,0.0,0.0,2.0
1.0,0.667,0.222,0.111,0.556,0.333,0.222,0.111,0.333,0.0,0.0,0.0,0.111,0.0,0.0,0.111,2.0
1.0,0.667,0.222,0.111,0.556,0.333,0.222,0.111,0.333,0.0,0.0,0.111,0.222,0.0,0.0,0.0,2.0
1.0,0.667,0.222,0.111,0.556,0.333,0.222,0.111,0.333,0.111,0.111,0.0,0.222,0.0,0.0,0.0,2.0
1.0,0.667,0.222,0.111,0.556,0.333,0.222,0.111,0.333,0.222,0.0,0.111,0.222,0.0,0.0,0.0,3.0
1.0,0.667,0.222,0.111,0.556,0.333,0.222,0.111,0.0,0.333,0.222,0.111,0.0,0.0,0.111,0.222,2.0
1.0,0.667,0.222,0.111,0.556,0.333,0.222,0.111,0.333,0.222,0.111,0.0,0.111,0.222,0.0,0.111,3.0
1.0,0.667,0.222,0.111,0.556,0.333,0.222,0.111,0.222,0.333,0.222,0.111,0.0,0.111,0.222,0.111,0.0
1.0,0.667,0.333,0.222,0.556,0.444,0.333,0.222,0.222,0.111,0.0,0.0,0.111,0.0,0.0,0.0,3.0
1.0,0.667,0.333,0.222,0.556,0.444,0.333,0.222,0.0,0.111,0.222,0.111,0.0,0.0,0.0,0.111,2.0
1.0,0.667,0.333,0.222,0.556,0.444,0.333,0.222,0.111,0.222,0.111,0.111,0.111,0.0,0.0,0.0,2.0
1.0,0.667,0.333,0.222,0.556,0.444,0.333,0.222,0.111,0.222,0.222,0.111,0.111,0.0,0.0,0.0,3.0
1.0,0.667,0.333,0.222,0.556,0.444,0.333,0.222,0.0,0.111,0.333,0.111,0.0,0.222,0.0,0.111,0.0
1.0,0.667,0.444,0.333,0.556,0.444,0.333,0.222,0.0,0.111,0.0,0.111,0.0,0.222,0.0,0.0,2.0
1.0,0.667,0.444,0.333,0.556,0.444,0.333,0.222,0.222,0.0,0.0,0.0,0.222,0.111,0.0,0.0,0.0
1.0,0.667,0.444,0.333,0.556,0.444,0.333,0.222,0.333,0.111,0.0,0.0,0.0,0.111,0.0,0.0,3.0
1.0,0.667,0.444,0.333,0.556,0.444,0.333,0.222,0.0,0.0,0.333,0.111,0.0,0.111,0.0,0.111,3.0
1.0,0.667,0.444,0.333,0.556,0.444,0.333,0.222,0.0,0.0,0.333,0.111,0.111,0.0,0.0,0.222,0.0
1.0,0.667,0.444,0.333,0.556,0.444,0.444,0.222,0.111,0.0,0.0,0.111,0.222,0.0,0.0,0.222,3.0
1.0,0.667,0.444,0.333,0.111,0.556,0.556,0.222,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.333,2.0
1.0,0.667,0.444,0.333,0.111,0.667,0.222,0.0,0.222,0.0,0.0,0.111,0.333,0.0,0.0,0.0,2.0
1.0,0.667,0.444,0.333,0.111,0.667,0.222,0.0,0.222,0.111,0.0,0.0,0.333,0.0,0.222,0.0,0.0
1.0,0.778,0.444,0.333,0.111,0.111,0.333,0.0,0.222,0.111,0.0,0.0,0.333,0.0,0.0,0.0,2.0
1.0,0.778,0.444,0.333,0.222,0.333,0.0,0.0,0.222,0.111,0.0,0.0,0.333,0.0,0.111,0.0,0.0
1.0,0.778,0.444,0.333,0.333,0.333,0.111,0.111,0.333,0.111,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1.0,0.778,0.444,0.333,0.0,0.111,0.444,0.222,0.0,0.0,0.333,0.111,0.0,0.0,0.0,0.0,0.0
1.0,0.778,0.556,0.333,0.0,0.111,0.333,0.222,0.0,0.0,0.0,0.111,0.0,0.111,0.0,0.0,2.0
1.0,0.778,0.556,0.333,0.111,0.333,0.222,0.0,0.111,0.111,0.0,0.0,0.111,0.0,0.0,0.0,0.0
1.0,0.778,0.556,0.333,0.222,0.333,0.222,0.0,0.111,0.111,0.111,0.0,0.0,0.0,0.0,0.0,3.0
1.0,0.778,0.556,0.333,0.0,0.222,0.333,0.222,0.111,0.0,0.111,0.222,0.0,0.0,0.0,0.0,0.0
1.0,0.778,0.556,0.333,0.111,0.222,0.333,0.333,0.0,0.0,0.111,0.111,0.0,0.0,0.0,0.0,0.0
1.0,0.778,0.556,0.444,0.111,0.222,0.333,0.111,0.111,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.778,0.556,0.444,0.222,0.222,0.333,0.111,0.0,0.0,0.111,0.0,0.0,0.111,0.0,0.0,0.0
1.0,0.778,0.556,0.444,0.222,0.222,0.333,0.111,0.0,0.111,0.111,0.111,0.0,0.0,0.0,0.0,0.0
1.0,0.778,0.556,0.444,0.222,0.222,0.333,0.222,0.111,0.111,0.111,0.0,0.0,0.0,0.0,0.0,3.0
1.0,0.778,0.556,0.444,0.0,0.333,0.333,0.222,0.0,0.0,0.111,0.222,0.0,0.0,0.111,0.0,0.0
1.0,0.778,0.556,0.444,0.0,0.333,0.333,0.333,0.0,0.0,0.222,0.0,0.0,0.0,0.111,0.0,3.0
1.0,0.778,0.556,0.444,0.0,0.111,0.333,0.444,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.111,0.0
1.0,0.778,0.556,0.556,0.0,0.111,0.333,0.222,0.0,0.222,0.0,0.111,0.0,0.0,0.0,0.0,2.0
1.0,0.778,0.667,0.111,0.111,0.333,0.222,0.0,0.222,0.111,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1.0,0.778,0.667,0.111,0.0,0.111,0.333,0.222,0.0,0.0,0.222,0.111,0.0,0.0,0.111,0.0,3.0
1.0,0.778,0.667,0.111,0.111,0.111,0.333,0.222,0.0,0.0,0.222,0.111,0.0,0.0,0.0,0.111,2.0
1.0,0.778,0.667,0.111,0.222,0.333,0.222,0.0,0.222,0.111,0.0,0.222,0.111,0.0,0.0,0.0,2.0
1.0,0.778,0.667,0.111,0.222,0.333,0.222,0.0,0.222,0.111,0.222,0.0,0.111,0.111,0.0,0.0,2.0
1.0,0.778,0.667,0.111,0.222,0.333,0.222,0.111,0.222,0.111,0.222,0.0,0.222,0.0,0.0,0.0,3.0
1.0,0.778,0.667,0.111,0.222,0.333,0.222,0.111,0.0,0.222,0.111,0.222,0.111,0.0,0.0,0.222,2.0
1.0,0.778,0.667,0.111,0.222,0.333,0.222,0.111,0.222,0.111,0.222,0.0,0.111,0.222,0.222,0.0,0.0
1.0,0.778,0.667,0.222,0.333,0.333,0.333,0.0,0.111,0.111,0.222,0.0,0.0,0.222,0.0,0.222,2.0
1.0,0.778,0.667,0.222,0.444,0.333,0.0,0.0,0.222,0.222,0.0,0.111,0.333,0.0,0.0,0.0,0.0
1.0,0.778,0.667,0.222,0.444,0.333,0.0,0.111,0.222,0.222,0.0,0.0,0.333,0.0,0.111,0.0,0.0
1.0,0.778,0.667,0.222,0.444,0.333,0.111,0.111,0.222,0.222,0.0,0.0,0.333,0.0,0.111,0.0,0.0
1.0,0.778,0.667,0.222,0.444,0.333,0.222,0.111,0.222,0.222,0.0,0.0,0.333,0.0,0.0,0.111,2.0
1.0,0.778,0.667,0.222,0.444,0.333,0.222,0.111,0.333,0.111,0.0,0.0,0.333,0.111,0.0,0.0,0.0
1.0,0.778,0.667,0.222,0.444,0.333,0.222,0.111,0.444,0.222,0.0,0.0,0.0,0.0,0.0,0.111,2.0
1.0,0.778,0.667,0.222,0.444,0.333,0.222,0.111,0.444,0.222,0.0,0.0,0.111,0.111,0.0,0.0,0.0
1.0,0.778,0.667,0.222,0.556,0.333,0.222,0.111,0.111,0.222,0.0,0.111,0.0,0.111,0.0,0.0,3.0
1.0,0.778,0.667,0.222,0.556,0.333,0.222,0.111,0.0,0.111,0.222,0.111,0.0,0.111,0.0,0.111,3.0
1.0,0.778,0.667,0.222,0.556,0.333,0.222,0.111,0.0,0.111,0.222,0.111,0.0,0.0,0.111,0.222,2.0
1.0,0.778,0.667,0.222,0.556,0.333,0.222,0.111,0.111,0.222,0.111,0.0,0.111,0.222,0.111,0.0,0.0
1.0,0.778,0.667,0.222,0.556,0.333,0.222,0.111,0.222,0.333,0.222,0.0,0.0,0.222,0.0,0.0,0.0
1.0,0.778,0.667,0.222,0.556,0.444,0.333,0.111,0.222,0.222,0.111,0.0,0.0,0.0,0.0,0.0,3.0
1.0,0.778,0.667,0.222,0.556,0.444,0.333,0.111,0.0,0.0,0.333,0.111,0.0,0.111,0.0,0.0,0.0
1.0,0.778,0.667,0.222,0.556,0.444,0.444,0.222,0.0,0.111,0.222,0.0,0.0,0.0,0.0,0.0,3.0
1.0,0.778,0.667,0.222,0.0,0.556,0.556,0.222,0.0,0.0,0.111,0.222,0.0,0.111,0.0,0.0,3.0
1.0,0.778,0.667,0.222,0.0,0.111,0.667,0.222,0.0,0.0,0.111,0.222,0.0,0.0,0.0,0.111,0.0
1.0,0.778,0.778,0.333,0.0,0.111,0.111,0.222,0.0,0.0,0.0,0.111,0.222,0.0,0.0,0.0,0.0
1.0,0.778,0.778,0.333,0.222,0.111,0.111,0.222,0.0,0.0,0.0,0.111,0.111,0.0,0.0,0.0,0.0
1.0,0.778,0.778,0.333,0.222,0.111,0.111,0.222,0.111,0.0,0.0,0.111,0.0,0.0,0.111,0.0,2.0
1.0,0.889,0.333,0.111,0.222,0.222,0.222,0.0,0.222,0.0,0.0,0.0,0.111,0.0,0.0,0.0,2.0
1.0,0.889,0.333,0.111,0.333,0.222,0.0,0.0,0.222,0.0,0.0,0.0,0.111,0.111,0.0,0.0,0.0
1.0,0.889,0.333,0.111,0.333,0.222,0.0,0.222,0.222,0.111,0.0,0.0,0.111,0.0,0.0,0.0,2.0
1.0,0.889,0.333,0.111,0.333,0.333,0.0,0.111,0.222,0.111,0.0,0.0,0.111,0.0,0.0,0.0,0.0
1.0,0.889,0.333,0.222,0.333,0.333,0.0,0.0,0.222,0.111,0.0,0.222,0.111,0.0,0.0,0.0,2.0
1.0,0.889,0.333,0.222,0.444,0.0,0.0,0.0,0.222,0.111,0.222,0.0,0.111,0.0,0.111,0.0,0.0
1.0,0.889,0.333,0.222,0.444,0.111,0.222,0.0,0.222,0.111,0.111,0.0,0.111,0.0,0.0,0.0,0.0
1.0,0.889,0.333,0.222,0.444,0.222,0.222,0.0,0.222,0.0,0.111,0.0,0.111,0.0,0.0,0.111,0.0
1.0,0.889,0.333,0.222,0.444,0.222,0.222,0.111,0.222,0.0,0.111,0.0,0.111,0.222,0.0,0.0,0.0
1.0,0.889,0.333,0.222,0.444,0.333,0.222,0.111,0.222,0.111,0.111,0.0,0.111,0.0,0.0,0.0,2.0
1.0,0.889,0.333,0.222,0.444,0.333,0.222,0.111,0.222,0.222,0.0,0.111,0.111,0.0,0.0,0.0,2.0
1.0,0.889,0.333,0.222,0.444,0.333,0.222,0.111,0.333,0.111,0.0,0.0,0.111,0.111,0.0,0.0,3.0
1.0,0.889,0.333,0.222,0.444,0.333,0.222,0.111,0.0,0.0,0.333,0.111,0.111,0.0,0.0,0.222,2.0
1.0,0.889,0.333,0.222,0.444,0.333,0.222,0.111,0.333,0.111,0.0,0.0,0.111,0.222,0.0,0.222,0.0
1.0,0.889,0.333,0.222,0.444,0.333,0.222,0.111,0.333,0.111,0.222,0.222,0.111,0.222,0.0,0.0,0.0
1.0,0.889,0.333,0.222,0.444,0.333,0.333,0.111,0.333,0.111,0.111,0.222,0.111,0.222,0.0,0.0,0.0
1.0,0.889,0.444,0.222,0.444,0.333,0.111,0.111,0.333,0.111,0.111,0.222,0.111,0.222,0.0,0.0,0.0
1.0,0.889,0.444,0.222,0.444,0.333,0.222,0.111,0.333,0.111,0.111,0.222,0.111,0.222,0.0,0.0,2.0
1.0,0.889,0.444,0.222,0.444,0.333,0.222,0.111,0.333,0.222,0.222,0.111,0.111,0.222,0.0,0.0,2.0
1.0,0.889,0.444,0.222,0.444,0.333,0.222,0.111,0.333,0.333,0.111,0.0,0.111,0.222,0.111,0.0,2.0
1.0,0.889,0.444,0.222,0.444,0.333,0.222,0.111,0.444,0.111,0.0,0.0,0.111,0.222,0.111,0.111,0.0
1.0,0.889,0.444,0.222,0.556,0.333,0.222,0.222,0.111,0.111,0.111,0.0,0.0,0.222,0.111,0.0,0.0
1.0,0.889,0.444,0.333,0.556,0.333,0.222,0.0,0.111,0.111,0.222,0.111,0.0,0.222,0.0,0.0,2.0
1.0,0.889,0.444,0.333,0.556,0.333,0.222,0.0,0.222,0.222,0.111,0.111,0.222,0.0,0.0,0.0,2.0
1.0,0.889,0.444,0.333,0.556,0.333,0.222,0.0,0.333,0.222,0.0,0.0,0.222,0.0,0.111,0.0,2.0
1.0,0.889,0.444,0.333,0.556,0.333,0.222,0.0,0.333,0.222,0.0,0.222,0.222,0.111,0.0,0.0,0.0
1.0,0.889,0.444,0.333,0.556,0.333,0.222,0.222,0.333,0.222,0.111,0.0,0.222,0.111,0.0,0.0,2.0
1.0,0.889,0.444,0.333,0.556,0.333,0.333,0.0,0.333,0.222,0.111,0.111,0.222,0.111,0.0,0.0,0.0
1.0,0.889,0.444,0.333,0.556,0.333,0.333,0.111,0.333,0.222,0.111,0.111,0.222,0.111,0.0,0.0,0.0
1.0,0.889,0.444,0.333,0.556,0.333,0.333,0.222,0.333,0.222,0.111,0.111,0.222,0.111,0.0,0.0,2.0
1.0,0.889,0.444,0.333,0.556,0.444,0.222,0.0,0.333,0.222,0.222,0.0,0.222,0.111,0.111,0.0,0.0
1.0,0.889,0.444,0.333,0.556,0.444,0.333,0.0,0.333,0.222,0.111,0.0,0.222,0.111,0.111,0.0,0.0
1.0,0.889,0.444,0.333,0.556,0.444,0.333,0.0,0.333,0.222,0.222,0.111,0.222,0.111,0.0,0.0,0.0
1.0,0.889,0.444,0.333,0.556,0.444,0.333,0.111,0.333,0.222,0.222,0.0,0.222,0.111,0.222,0.0,2.0
1.0,0.889,0.444,0.333,0.556,0.444,0.333,0.111,0.333,0.333,0.0,0.222,0.222,0.111,0.222,0.0,3.0
1.0,0.889,0.444,0.333,0.556,0.444,0.333,0.111,0.0,0.111,0.444,0.222,0.0,0.222,0.111,0.222,2.0
1.0,0.889,0.444,0.333,0.556,0.444,0.333,0.111,0.111,0.444,0.222,0.111,0.222,0.111,0.222,0.0,0.0
1.0,0.889,0.444,0.333,0.556,0.556,0.333,0.222,0.111,0.111,0.333,0.111,0.222,0.0,0.0,0.0,0.0
1.0,0.889,0.444,0.333,0.556,0.556,0.444,0.222,0.111,0.111,0.0,0.111,0.222,0.0,0.111,0.0,2.0
1.0,0.889,0.444,0.333,0.667,0.444,0.222,0.111,0.222,0.111,0.0,0.0,0.222,0.111,0.0,0.0,3.0
1.0,0.889,0.444,0.333,0.667,0.444,0.222,0.111,0.111,0.0,0.222,0.111,0.0,0.0,0.222,0.111,3.0
1.0,0.889,0.444,0.333,0.667,0.444,0.222,0.111,0.0,0.111,0.222,0.111,0.0,0.222,0.222,0.111,3.0
1.0,0.889,0.444,0.333,0.667,0.444,0.222,0.111,0.111,0.111,0.222,0.111,0.0,0.0,0.333,0.111,3.0
1.0,0.889,0.444,0.333,0.667,0.444,0.222,0.111,0.0,0.222,0.222,0.111,0.0,0.111,0.333,0.111,0.0
1.0,0.889,0.444,0.333,0.667,0.444,0.333,0.222,0.0,0.222,0.333,0.111,0.111,0.111,0.0,0.0,3.0
1.0,0.889,0.444,0.333,0.667,0.444,0.333,0.222,0.0,0.222,0.333,0.111,0.0,0.111,0.0,0.222,2.0
1.0,0.889,0.444,0.333,0.667,0.444,0.333,0.222,0.222,0.333,0.111,0.222,0.111,0.222,0.0,0.0,3.0
1.0,0.889,0.444,0.333,0.667,0.444,0.333,0.222,0.222,0.333,0.111,0.222,0.0,0.111,0.111,0.222,0.0
1.0,0.889,0.444,0.333,0.667,0.444,0.333,0.333,0.222,0.333,0.222,0.222,0.0,0.111,0.111,0.0,0.0
1.0,0.889,0.444,0.444,0.667,0.444,0.333,0.222,0.222,0.333,0.222,0.0,0.0,0.111,0.111,0.111,0.0
1.0,0.889,0.444,0.444,0.667,0.444,0.333,0.222,0.222,0.333,0.222,0.111,0.111,0.111,0.111,0.0,2.0
1.0,0.889,0.556,0.0,0.667,0.444,0.333,0.222,0.222,0.333,0.222,0.111,0.222,0.111,0.111,0.0,0.0
1.0,0.889,0.556,0.222,0.667,0.444,0.333,0.111,0.333,0.333,0.222,0.0,0.111,0.111,0.111,0.0,2.0
1.0,0.889,0.556,0.222,0.667,0.444,0.333,0.111,0.444,0.222,0.111,0.0,0.222,0.111,0.0,0.0,1.0
1.0,0.889,0.111,0.0,0.667,0.444,0.556,0.0,0.444,0.222,0.333,0.222,0.222,0.111,0.111,0.111,2.0
1.0,0.889,0.111,0.0,0.667,0.444,0.556,0.111,0.444,0.222,0.333,0.222,0.222,0.222,0.111,0.0,0.0
1.0,0.889,0.111,0.111,0.667,0.444,0.556,0.222,0.444,0.333,0.333,0.0,0.222,0.111,0.111,0.0,2.0
1.0,0.889,0.222,0.0,0.667,0.444,0.556,0.222,0.444,0.444,0.0,0.0,0.222,0.222,0.111,0.0,0.0
1.0,0.889,0.222,0.222,0.667,0.556,0.556,0.0,0.444,0.222,0.111,0.0,0.222,0.111,0.0,0.0,2.0
1.0,0.889,0.333,0.0,0.667,0.667,0.0,0.0,0.444,0.222,0.111,0.0,0.222,0.111,0.0,0.111,0.0
1.0,0.889,0.333,0.111,0.667,0.667,0.111,0.0,0.444,0.222,0.111,0.0,0.222,0.111,0.0,0.0,0.0
1.0,0.889,0.333,0.111,0.667,0.667,0.222,0.0,0.444,0.222,0.0,0.0,0.222,0.111,0.0,0.111,0.0
1.0,0.889,0.333,0.222,0.667,0.667,0.222,0.0,0.444,0.222,0.0,0.0,0.222,0.111,0.0,0.111,1.0
1.0,0.889,0.0,0.222,0.667,0.667,0.0,0.0,0.444,0.222,0.333,0.222,0.222,0.111,0.222,0.111,1.0
1.0,0.889,0.0,0.0,0.667,0.667,0.111,0.0,0.444,0.222,0.333,0.333,0.222,0.111,0.222,0.111,0.0
1.0,0.889,0.111,0.333,0.667,0.667,0.333,0.111,0.444,0.222,0.222,0.111,0.222,0.111,0.0,0.0,1.0
1.0,0.889,0.222,0.0,0.667,0.667,0.111,0.0,0.444,0.222,0.333,0.333,0.222,0.111,0.222,0.222,0.0
1.0,0.889,0.222,0.333,0.667,0.667,0.111,0.222,0.444,0.222,0.333,0.0,0.222,0.111,0.222,0.111,0.0
1.0,0.889,0.222,0.333,0.667,0.667,0.111,0.222,0.444,0.222,0.333,0.111,0.222,0.111,0.222,0.111,2.0
1.0,0.889,0.222,0.333,0.778,0.111,0.222,0.222,0.444,0.222,0.333,0.111,0.222,0.111,0.222,0.111,0.0
1.0,0.889,0.333,0.333,0.778,0.111,0.333,0.222,0.444,0.222,0.222,0.222,0.222,0.111,0.222,0.0,0.0
1.0,0.889,0.444,0.333,0.778,0.111,0.333,0.333,0.444,0.222,0.0,0.0,0.222,0.111,0.111,0.0,2.0
1.0,0.889,0.444,0.333,0.778,0.111,0.444,0.0,0.444,0.222,0.0,0.111,0.222,0.222,0.0,0.0,0.0
1.0,0.889,0.556,0.333,0.778,0.111,0.0,0.111,0.444,0.333,0.0,0.0,0.222,0.0,0.111,0.0,0.0
1.0,0.889,0.556,0.333,0.778,0.111,0.111,0.111,0.444,0.333,0.0,0.0,0.222,0.0,0.0,0.111,0.0
1.0,0.889,0.556,0.333,0.778,0.111,0.111,0.222,0.444,0.333,0.0,0.111,0.222,0.0,0.0,0.0,2.0
1.0,0.889,0.556,0.333,0.778,0.222,0.222,0.0,0.444,0.333,0.111,0.0,0.222,0.111,0.0,0.0,2.0
1.0,0.889,0.556,0.333,0.778,0.333,0.0,0.111,0.444,0.333,0.111,0.0,0.222,0.111,0.0,0.0,2.0
1.0,0.889,0.556,0.333,0.778,0.333,0.111,0.0,0.444,0.333,0.111,0.0,0.222,0.111,0.111,0.0,2.0
1.0,0.889,0.556,0.333,0.778,0.333,0.111,0.0,0.444,0.333,0.111,0.0,0.222,0.222,0.111,0.0,0.0
1.0,0.889,0.556,0.333,0.778,0.444,0.222,0.0,0.444,0.222,0.111,0.0,0.222,0.0,0.0,0.222,0.0
1.0,0.889,0.556,0.333,0.778,0.444,0.222,0.222,0.444,0.222,0.111,0.0,0.222,0.111,0.0,0.0,2.0
